82022551093,,5352952734,59,484315627.0,5,+iyX5HUcQOQV5mUASrNLoNQJlMbHRmriS33GBzFYzNE=,3,9,0.2219,0.2163,0.0005064000000000001,1
83366064473,,6186120532,84,317478945.0,5,y9NKAC+Ud/LMV2fx5OqoEDjcCZYAfzpt8i0V/c/y9ik=,2,9,0.09375,0.2068,0.002876,1
83366064476,,6186120532,84,,0,y9NKAC+Ud/LMV2fx5OqoEDjcCZYAfzpt8i0V/c/y9ik=,2,9,0.09375,0.2068,0.002876,1
83395364954,,6186120532,84,318351006.0,1,y9NKAC+Ud/LMV2fx5OqoEDjcCZYAfzpt8i0V/c/y9ik=,2,9,0.09375,0.2068,0.002876,1
85087882129,,6250420492,3,,5,SCkw7L/P/Rdc9whSQNz9VqK6rpG5V9I5nliExI1mhjk=,0,1,0.25,0.0636,0.0001926,0
